case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
target_only,512,30,5,18.060575485229492,18.093548715114594,,
classic_spec_sampling,512,30,5,18.51740837097168,18.561281263828278,0.0,0.0
target_only,512,30,6,18.06502342224121,18.098369240760803,,
classic_spec_sampling,512,30,6,18.469120025634766,18.50849762558937,0.0,0.0
target_only,512,30,7,17.990304946899414,18.024306744337082,,
classic_spec_sampling,512,30,7,18.710559844970703,18.756553530693054,0.0,0.0
target_only,512,30,8,18.087936401367188,18.120646476745605,,
classic_spec_sampling,512,30,8,18.307167053222656,18.34631711244583,1.0,1.0
target_only,512,30,9,17.98124885559082,18.013376742601395,,
classic_spec_sampling,512,30,9,18.410144805908203,18.449902534484863,0.0,0.0
target_only,512,30,10,18.082304000854492,18.117446452379227,,
classic_spec_sampling,512,30,10,18.564607620239258,18.608681857585907,0.0,0.0
target_only,512,30,11,17.96953582763672,18.002618104219437,,
classic_spec_sampling,512,30,11,18.37596893310547,18.423080444335938,0.0,0.0
target_only,512,30,12,17.961727142333984,17.993543297052383,,
classic_spec_sampling,512,30,12,18.381439208984375,18.422938883304596,0.0,0.0
target_only,512,30,13,17.982175827026367,18.013715744018555,,
classic_spec_sampling,512,30,13,18.360960006713867,18.398940563201904,0.0,0.0
target_only,512,30,14,17.904224395751953,17.934001982212067,,
classic_spec_sampling,512,30,14,18.375167846679688,18.416546285152435,0.0,0.0
target_only,512,30,15,18.426687240600586,18.47333461046219,,
classic_spec_sampling,512,30,15,18.432992935180664,18.474247306585312,0.0,0.0
target_only,512,30,16,17.85545539855957,17.885856330394745,,
classic_spec_sampling,512,30,16,18.35001564025879,18.391158431768417,0.0,0.0
target_only,512,30,17,18.055999755859375,18.08745786547661,,
classic_spec_sampling,512,30,17,18.423072814941406,18.463309854269028,0.0,0.0
target_only,512,30,18,17.934240341186523,17.96550676226616,,
classic_spec_sampling,512,30,18,18.299583435058594,18.336985260248184,0.0,0.0
target_only,512,30,19,17.879104614257812,17.908882349729538,,
classic_spec_sampling,512,30,19,18.53321647644043,18.578406423330307,0.0,0.0
target_only,512,40,0,17.94550323486328,17.977334558963776,,
classic_spec_sampling,512,40,0,18.428192138671875,18.46882700920105,0.0,0.0
target_only,512,40,1,17.9998722076416,18.031008541584015,,
classic_spec_sampling,512,40,1,18.348127365112305,18.386736512184143,0.0,0.0
target_only,512,40,2,18.032608032226562,18.062472343444824,,
classic_spec_sampling,512,40,2,18.446367263793945,18.489763140678406,0.0,0.0
target_only,512,40,3,18.100767135620117,18.135633319616318,,
classic_spec_sampling,512,40,3,18.365631103515625,18.410921096801758,0.0,0.0
target_only,512,40,4,17.937055587768555,17.968516796827316,,
classic_spec_sampling,512,40,4,18.476255416870117,18.518146127462387,0.0,0.0
target_only,512,40,5,18.023967742919922,18.05676519870758,,
classic_spec_sampling,512,40,5,18.490495681762695,18.535565584897995,0.0,0.0
target_only,512,40,6,18.117536544799805,18.151745200157166,,
classic_spec_sampling,512,40,6,18.34659194946289,18.39100942015648,0.0,0.0
target_only,512,40,7,18.068479537963867,18.102098256349564,,
classic_spec_sampling,512,40,7,34.08252716064453,34.130122512578964,0.0,0.0
target_only,512,40,8,17.895296096801758,17.926383763551712,,
classic_spec_sampling,512,40,8,18.370752334594727,18.410813063383102,1.0,1.0
target_only,512,40,9,18.227296829223633,18.265243619680405,,
classic_spec_sampling,512,40,9,18.424448013305664,18.465902656316757,0.0,0.0
target_only,512,40,10,17.929792404174805,17.96106994152069,,
classic_spec_sampling,512,40,10,18.324447631835938,18.364086747169495,0.0,0.0
target_only,512,40,11,17.927776336669922,17.959650605916977,,
classic_spec_sampling,512,40,11,18.451391220092773,18.496088683605194,0.0,0.0
target_only,512,40,12,18.05958366394043,18.093671649694443,,
classic_spec_sampling,512,40,12,18.43827247619629,18.49222183227539,0.0,0.0
target_only,512,40,13,17.991615295410156,18.023386597633362,,
classic_spec_sampling,512,40,13,18.34943962097168,18.386486917734146,0.0,0.0
target_only,512,40,14,17.93071937561035,17.96324923634529,,
classic_spec_sampling,512,40,14,18.441791534423828,18.483471125364304,0.0,0.0
target_only,512,40,15,18.00364875793457,18.037203699350357,,
classic_spec_sampling,512,40,15,18.386240005493164,18.427275121212006,0.0,0.0
target_only,512,40,16,17.942399978637695,17.978250980377197,,
classic_spec_sampling,512,40,16,18.495136260986328,18.544558435678482,0.0,0.0
target_only,512,40,17,17.971296310424805,18.004197627305984,,
classic_spec_sampling,512,40,17,18.472063064575195,18.513064831495285,0.0,0.0
target_only,512,40,18,18.063232421875,18.09302344918251,,
classic_spec_sampling,512,40,18,18.288511276245117,18.328290432691574,0.0,0.0
target_only,512,40,19,17.993791580200195,18.027573823928833,,
classic_spec_sampling,512,40,19,18.512704849243164,18.556032329797745,0.0,0.0
target_only,512,50,0,18.532608032226562,18.565792590379715,,
classic_spec_sampling,512,50,0,18.961759567260742,19.00707557797432,0.0,0.0
target_only,512,50,1,18.3504638671875,18.382295966148376,,
classic_spec_sampling,512,50,1,18.761280059814453,18.800213932991028,0.0,0.0
target_only,512,50,2,18.54400062561035,18.578674644231796,,
classic_spec_sampling,512,50,2,18.988895416259766,19.03405413031578,0.0,0.0
target_only,512,50,3,18.498655319213867,18.531732261180878,,
