sample_id,context_len,draft_entropy_nats,draft_entropy_norm,target_entropy_nats,sampled_token_id,q_sample,p_sample,alpha_sampled,accepted,exact_accept_prob,q_max,p_at_q_argmax
1268,64,0.41175392,0.039692897,0.00042276696,29871,0.9560671,0.99997234,1.0,1,0.9560912,0.9560671,0.99997234
1269,64,2.2677066,0.21860592,0.045218587,194,0.26091892,0.99570906,1.0,1,0.2636159,0.34030244,0.0013006058
1270,64,1.2755336,0.12296087,0.3468299,29889,0.8187238,0.10969706,0.13398543,0,0.13176581,0.8187238,0.10969706
1271,64,0.44440672,0.04284061,0.0008869197,29871,0.9523468,0.9999335,1.0,1,0.95240855,0.9523468,0.9999335
1272,64,1.2130551,0.11693798,0.7071696,1199,0.46525416,0.0046956763,0.010092712,0,0.40298647,0.46525416,0.0046956763
1273,64,2.687262,0.25905088,2.3559258,29889,0.073917724,0.0002974909,0.004024622,0,0.5694544,0.12092132,0.043807972
1274,64,3.141917,0.30287942,2.3333292,297,0.00033270798,5.2409486e-11,1.5752398e-07,0,0.69027483,0.13214302,0.09019148
1275,64,3.0451155,0.29354778,0.0016759975,29896,0.037738856,3.874534e-06,0.00010266696,0,0.016894009,0.2702751,1.9860707e-08
1276,64,3.318034,0.319857,1.5066448,29906,0.06232468,0.10536895,1.0,1,0.3501086,0.20435476,0.011280698
1277,64,1.8056875,0.17406748,0.00097206526,376,0.780531,0.99992204,1.0,1,0.7806079,0.780531,0.99992204
1278,64,2.2513022,0.21702455,0.02655557,29918,0.04234225,0.0032719139,0.077273026,0,0.69234335,0.68872905,0.99637645
1279,64,2.4813018,0.2391964,0.0005719373,8057,1.764791e-05,1.2971606e-10,7.350222e-06,0,0.55361253,0.55356413,0.9999517
1280,64,1.157791,0.11161055,0.0012366599,1115,0.8347842,9.367779e-06,1.1221797e-05,0,0.0025587245,0.8347842,9.367779e-06
1281,64,0.16493097,0.015899273,0.0013287007,1115,0.977349,0.9998795,1.0,1,0.97746664,0.977349,0.9998795
1282,64,2.8559384,0.2753112,1.952892,29889,0.05958641,6.821963e-08,1.1448857e-06,0,0.38917357,0.35102767,0.0024774303
1283,64,2.7793076,0.26792404,2.2969813,29889,0.05831266,1.4220224e-07,2.438617e-06,0,0.8054752,0.15125152,0.10912793
1284,64,1.0106696,0.097428106,0.00096647086,1115,0.8561717,1.0129253e-05,1.1830865e-05,0,0.0021787658,0.8561717,1.0129253e-05
1285,64,2.848104,0.27455598,0.41977993,29892,0.33750737,0.0060738246,0.017996125,0,0.07152959,0.33750737,0.0060738246
1286,64,2.2935622,0.22109838,2.2893968,29945,0.18928799,0.1121274,0.5923641,0,0.8179558,0.18928799,0.1121274
1287,64,1.2542379,0.120907985,0.10560601,418,0.813582,4.655822e-05,5.7226218e-05,0,0.04183986,0.813582,4.655822e-05
1288,64,1.9279159,0.18585025,1.4284308,29906,0.3542889,0.016365789,0.046193343,0,0.3771742,0.3542889,0.016365789
1289,64,3.200019,0.3084804,0.07628817,29906,0.0633377,0.00065997214,0.010419895,0,0.19118573,0.1804323,0.9892453
1290,64,3.071665,0.29610717,2.2891824,29896,0.05471359,0.14338762,1.0,1,0.5613148,0.1865454,0.003118732
1291,64,0.113970004,0.010986659,0.0014852381,1115,0.9852027,0.9998642,1.0,1,0.9853347,0.9852027,0.9998642
1292,64,2.3274815,0.2243682,1.1918278,1678,0.0065786843,0.021640563,1.0,1,0.21181977,0.45761228,0.18988991
1293,64,3.1483216,0.3034968,0.000510809,2400,0.00014632707,4.5528082e-12,3.1113917e-08,0,0.00013186027,0.40976718,3.321388e-05
1294,64,1.8115319,0.17463088,1.729055,29941,0.30435568,0.112455815,0.36948815,0,0.59923357,0.30435568,0.112455815
1295,64,2.2896543,0.22072166,2.2326329,2585,2.1722566e-05,6.279655e-09,0.0002890844,0,0.7193668,0.31563318,0.1294897
1296,64,2.448654,0.23604916,2.2782707,29929,0.09562789,0.09017641,0.9429928,1,0.6363808,0.34436926,0.059139132
1297,64,1.9322896,0.18627186,1.760357,29945,0.034516204,0.08143377,1.0,1,0.6348607,0.21986009,0.107882224
1298,64,4.851963,0.4677271,0.263075,29889,0.19299111,4.2191473e-08,2.1861874e-07,0,0.024217349,0.19299111,4.2191473e-08
1299,64,0.57041526,0.05498778,1.7846556,29889,0.92130333,0.00068053056,0.0007386607,0,0.049100287,0.92130333,0.00068053056
1300,64,1.2132821,0.11695986,0.10271385,1678,0.030401064,0.9866627,1.0,1,0.039432485,0.82168126,4.2080457e-05
1301,64,2.5380101,0.24466306,2.3131351,29906,0.06952816,0.12730631,1.0,1,0.8135059,0.19962078,0.11060564
1302,64,2.9533029,0.2846971,0.007001127,304,0.0002845929,1.1287135e-11,3.9660634e-08,0,0.0063755075,0.18133311,3.5456395e-07
1303,64,3.1260514,0.30135,0.0005152333,29900,0.10019128,2.1399592e-06,2.1358737e-05,0,0.016392048,0.2441313,1.0507988e-08
1304,64,2.778623,0.26785806,1.769981,29896,0.13762017,0.031149099,0.2263411,0,0.32224578,0.15839984,0.28200093
1305,64,2.9558582,0.28494343,2.357274,29900,0.10553117,0.039438505,0.37371427,0,0.78323203,0.10553117,0.039438505
1306,64,0.17267491,0.016645785,0.0015117859,1115,0.9760297,0.9998617,1.0,1,0.97616416,0.9760297,0.9998617
1307,64,6.834777,0.6588695,5.2584944,18434,0.0032406386,0.0010601659,0.32714722,0,0.23392028,0.037087146,0.12692316
1308,64,1.9766905,0.1905521,2.2917256,29953,0.12142478,0.09326755,0.76810974,1,0.6773882,0.391964,0.11607334
1309,64,5.13369,0.49488544,2.4365346,472,0.21029791,0.0001225722,0.00058285025,0,0.07986286,0.21029791,0.0001225722
1310,64,4.8982234,0.4721866,0.00198796,1678,0.09091084,5.4213474e-06,5.9633676e-05,0,0.00017603989,0.09306672,7.197234e-05
1311,64,2.0500393,0.19762288,2.1738646,29955,0.06577615,0.07072969,1.0,1,0.8406935,0.42557648,0.312074
1312,64,1.5067074,0.14524594,0.00086540065,376,0.82133687,0.99993086,1.0,1,0.82140523,0.82133687,0.99993086
1313,64,1.4378152,0.13860475,2.2765298,29955,0.038226057,0.09231546,1.0,1,0.5278716,0.6266527,0.1595068
1314,64,5.1090813,0.49251318,2.0272267,29892,0.064041786,0.13116425,1.0,1,0.2492302,0.12441195,0.075321294
1315,64,0.36559588,0.03524328,0.089353755,29871,0.96181977,0.9853334,1.0,1,0.96373713,0.96181977,0.9853334
1316,64,3.4752655,0.33501408,0.00019080917,376,0.13001278,2.0654621e-08,1.5886609e-07,0,6.4453685e-05,0.4330087,7.183209e-06
1317,64,1.6275418,0.15689431,0.21913786,29900,0.38189152,0.9611715,1.0,1,0.42071968,0.38189152,0.9611715
1318,64,4.9191794,0.47420675,0.084377706,29901,0.16696371,0.0026046995,0.015600393,0,0.0126135815,0.16696371,0.0026046995
1319,64,1.5864015,0.1529284,0.0012467832,376,0.80890393,0.9999021,1.0,1,0.8089995,0.80890393,0.9999021
1320,64,1.5910512,0.15337664,1.9825054,29892,0.73736763,0.005217913,0.0070764064,0,0.12549537,0.73736763,0.005217913
1321,64,2.8399165,0.2737667,0.00043361622,29955,0.026795834,9.132267e-07,3.408092e-05,0,0.0095861815,0.29722708,6.323848e-09
1322,64,2.7612379,0.26618212,0.012991273,29945,0.18050373,5.5116056e-05,0.0003053458,0,0.022270046,0.18050373,5.5116056e-05
1323,64,5.0201273,0.48393807,0.4416331,6880,8.719676e-06,1.0148241e-10,1.1638324e-05,0,0.06512014,0.20246379,1.790859e-06
1324,64,1.7200236,0.16580953,0.20006761,29900,0.44463497,0.96565974,1.0,1,0.47897422,0.44463497,0.96565974
1325,64,2.9351387,0.28294608,0.0058206785,29906,0.04773053,0.00044414873,0.009305338,0,0.013956242,0.29698935,2.2938597e-08
1326,64,2.397775,0.23114444,2.2965047,29896,0.101440094,0.08645759,0.8523019,1,0.708093,0.21141933,0.09495508
1327,64,6.8374996,0.65913194,6.240303,11255,0.0007024337,7.4243544e-05,0.10569473,0,0.33296257,0.020528123,0.00015473683
1328,64,4.285757,0.4131451,0.004224526,25055,1.6768586e-06,6.161184e-11,3.6742418e-05,0,0.00028100095,0.20400637,2.391448e-05
1329,64,2.9111638,0.2806349,2.2737513,29929,0.1093422,0.06393915,0.58476186,0,0.6451088,0.16542947,0.08470561
1330,64,7.27548,0.7013531,0.6658227,3399,0.00035281194,3.263984e-08,9.251342e-05,0,0.024020765,0.019262878,6.733056e-05
1331,64,2.4223442,0.23351292,1.2480555,5790,0.10318858,0.37495488,1.0,1,0.24463941,0.29626247,0.0013417748
1332,64,4.961336,0.47827062,0.9782461,19288,3.4642406e-05,7.681025e-08,0.002217232,0,0.2456984,0.23577663,0.53625864
1333,64,4.207228,0.40557495,1.0046532,3940,0.0010422835,1.2897245e-07,0.00012374028,0,0.38313183,0.37398902,0.43712583
1334,64,4.7724175,0.46005896,0.9600845,233,0.018660527,0.0013837343,0.07415301,0,0.09043871,0.1702636,0.012924967
1335,64,3.1255045,0.30129725,0.0032457085,29953,0.042862773,2.6512463e-08,6.185429e-07,0,0.016142333,0.1643098,2.0691384e-07
1336,64,4.090067,0.39428064,0.17946443,30214,0.07227705,0.005041793,0.069756486,0,0.0370344,0.22790848,0.00023580779
1337,64,2.156905,0.2079247,1.3592079,29953,0.30671054,0.0010498809,0.003423035,0,0.297363,0.30671054,0.0010498809
1338,64,2.736852,0.26383132,2.276474,29946,0.15166643,0.12884116,0.84950346,1,0.7501783,0.15166643,0.12884116
1339,64,0.5457507,0.052610125,0.00072725536,29871,0.9377931,0.9999491,1.0,1,0.9378382,0.9377931,0.9999491
1340,64,2.4289834,0.23415294,2.092621,29900,0.08040312,0.04895253,0.6088387,1,0.83256716,0.19287705,0.3397979
1341,64,2.2543128,0.21731476,0.7209081,376,0.7207681,3.0453982e-08,4.2252122e-08,0,0.000120533914,0.7207681,3.0453982e-08
1342,64,2.5589197,0.24667872,2.3312306,29900,0.08000296,0.099419646,1.0,1,0.7483747,0.21243289,0.08503813
1343,64,3.1519036,0.30384213,0.00071126036,14704,0.00075530086,1.5222231e-11,2.0153864e-08,0,0.00013264403,0.3466332,4.8325026e-05
1344,64,5.9982986,0.57823336,2.3197317,297,0.010123165,0.00052591023,0.051951166,1,0.1497487,0.040351916,0.0004342951
1345,64,4.1479707,0.39986256,0.00502429,1761,0.00012678422,4.3692436e-10,3.4462046e-06,0,0.00025455063,0.19303206,3.4253226e-05
1346,64,2.296913,0.22142139,2.3084555,29896,0.060964983,0.11804485,1.0,1,0.80083287,0.24112119,0.11089288
1347,64,3.651832,0.35203502,0.7478164,376,0.4707225,0.23729332,0.5041045,1,0.244599,0.4707225,0.23729332
1348,64,2.9026337,0.2798126,0.013349436,4230,0.00021160842,4.4788226e-09,2.1165617e-05,0,0.6003405,0.59956294,0.9987514
1349,64,7.5879593,0.73147595,1.7512332,6799,0.00070033106,2.9294009e-08,4.18288e-05,0,0.019370984,0.0103720045,5.539382e-08
1350,64,2.033125,0.19599235,0.0003349268,418,0.593986,0.9999734,1.0,1,0.5940127,0.593986,0.9999734
1351,64,2.7508917,0.26518476,2.3027642,29945,0.119279906,0.11961748,1.0,1,0.7696158,0.1416484,2.855728e-07
1352,64,2.5412388,0.2449743,2.2861547,29896,0.12611927,0.076061375,0.6030908,1,0.8175602,0.15695795,0.11966133
1353,64,5.278041,0.5088008,2.125433,29906,0.015456764,9.080446e-06,0.0005874739,0,0.2571499,0.18322282,0.035097636
1354,64,2.7964869,0.2695801,2.4000285,29947,0.09467909,0.099099725,1.0,1,0.74568737,0.14436837,0.102245495
1355,64,2.8068128,0.27057552,1.0866749,29947,0.09011401,0.016976982,0.18839447,0,0.28058118,0.16190556,0.04761312
1356,64,1.7270614,0.16648796,0.0063722245,418,0.6718056,0.99925476,1.0,1,0.6725507,0.6718056,0.99925476
1357,64,1.7439185,0.16811298,0.22812994,29906,0.11387918,0.009118633,0.08007287,0,0.35973024,0.34533432,0.019916926
1358,64,2.8777022,0.27740923,1.6807022,29896,0.056017525,0.05161139,0.9213436,1,0.41188538,0.23400725,0.008558008
1359,64,2.3705735,0.22852224,1.3930194,29945,0.078794986,0.004522277,0.057392955,0,0.11273648,0.1734539,0.07074032
1360,64,2.606043,0.25122142,2.0655456,29900,0.11727497,0.028338829,0.24164431,0,0.40542412,0.119121775,0.023493715
1361,64,2.5612469,0.24690308,2.3369308,29900,0.08089688,0.084424004,1.0,1,0.62737864,0.3514,0.108402565
1362,64,3.5038764,0.33777216,0.0708428,29955,0.050343163,8.3980805e-05,0.0016681671,0,0.16253659,0.15266375,0.99012685
1363,64,6.198064,0.5974906,3.6297696,9995,0.091407485,4.78999e-05,0.000524026,0,0.027011214,0.091407485,4.78999e-05
1364,64,2.4452872,0.23572461,5.3199976e-05,4223,0.0001975397,1.6226254e-12,8.214173e-09,0,0.6817569,0.6817538,0.999997
1365,64,1.4669026,0.14140877,2.293156,29947,0.5782218,0.07708452,0.13331306,1,0.39925468,0.5782218,0.07708452
1366,64,5.049736,0.48679233,1.1501137,278,0.1344045,0.041487966,0.3086799,0,0.11879644,0.16467582,0.0010467769
1367,64,2.3399758,0.22557265,2.2784991,29900,0.2970891,0.07985531,0.26879245,0,0.65471107,0.2970891,0.07985531
1368,64,1.5979648,0.15404311,0.006495375,418,0.7044229,0.99923074,1.0,1,0.70519197,0.7044229,0.99923074
1369,64,1.2880564,0.12416807,0.00065830146,376,0.84806734,0.9999511,1.0,1,0.8481154,0.84806734,0.9999511
1370,64,5.278068,0.5088034,5.336035,9527,0.00054435997,6.4085634e-07,0.0011772658,0,0.34731048,0.20074022,0.00012817414
1371,64,7.1182957,0.68620056,2.718474,6800,0.003062832,1.6426301e-06,0.0005363109,0,0.08264298,0.018835554,0.0002981124
1372,64,2.269863,0.21881379,1.3314073,29947,0.05189993,0.0026582114,0.051218018,0,0.12310958,0.2986635,0.0030595826
1373,64,1.8330637,0.17670654,0.00039215345,376,0.77591383,0.99997485,1.0,1,0.77593833,0.77591383,0.99997485
1374,64,0.9968819,0.096098974,0.03420981,1115,0.870975,0.9947607,1.0,1,0.8761993,0.870975,0.9947607
1375,64,1.9519067,0.18816295,1.4454026,29929,0.025445834,0.012099892,0.47551563,0,0.28595594,0.32741866,0.020263506
1376,64,3.1647868,0.30508405,0.0032849354,29941,0.057589434,9.759708e-05,0.0016947046,0,0.015194201,0.21904486,3.1732863e-08
1377,64,0.24813437,0.023920044,0.14815432,29889,0.96960205,0.9673371,0.99766403,1,0.9679587,0.96960205,0.9673371
1378,64,7.202524,0.69432014,1.3855937,957,0.00391633,1.638438e-05,0.0041836053,0,0.043741073,0.022361537,0.00017006353
1379,64,2.5778792,0.24850643,2.277038,29906,0.1176625,0.07791288,0.6621726,0,0.7955366,0.14873932,0.07670496
1380,64,4.7724175,0.46005896,0.9600845,30898,0.0011882767,0.07614187,1.0,1,0.09043871,0.1702636,0.012924967
1381,64,2.0747275,0.20000282,0.0027584303,418,0.59071136,0.99971193,1.0,1,0.5909995,0.59071136,0.99971193
1382,64,5.9601383,0.57455474,4.816122,3159,0.0001226233,2.8330046e-08,0.00023103313,0,0.3774264,0.2232289,0.19992526
1383,64,2.5598059,0.24676417,2.296657,29953,0.04548935,0.084691755,1.0,1,0.58075035,0.3414165,0.082086064
1384,64,3.4589705,0.33344325,1.0018201,160,0.04067302,0.00074086763,0.018215211,0,0.13117474,0.10884664,0.0013520599
1385,64,0.37296817,0.03595397,1.6289071,29889,0.9504556,0.00028080237,0.00029543976,0,0.029964712,0.9504556,0.00028080237
1386,64,0.26304698,0.025357613,0.0746509,29889,0.9660188,0.9861525,1.0,1,0.9662647,0.9660188,0.9861525
1387,64,5.5204554,0.53216946,2.6283083,232,0.060141724,0.026969144,0.4484265,0,0.14156641,0.060141724,0.026969144
1388,64,6.3272586,0.60994494,1.3291632,4972,0.0007986221,5.005091e-07,0.00062671583,0,0.120254934,0.08773766,0.66366106
1389,64,2.2169838,0.21371627,6.9157926e-05,15743,1.6138987e-05,9.452237e-12,5.856772e-07,0,0.72197056,0.7219665,0.9999958
1390,64,1.1585791,0.11168652,2.294705,29941,0.03191964,0.11813417,1.0,1,0.3361939,0.69321924,0.094923474
1391,64,0.39948207,0.038509898,0.08267486,29871,0.95732194,0.9875015,1.0,1,0.96159303,0.95732194,0.9875015
1392,64,2.2091823,0.21296419,2.2195308,29953,0.04112863,0.09522117,1.0,1,0.68749654,0.43531916,0.23938599
1393,64,1.8967088,0.1828419,0.013507608,376,0.7638531,0.9986524,1.0,1,0.7646965,0.7638531,0.9986524
1394,64,0.7071805,0.06817189,0.042740267,1115,0.91157216,0.99317026,1.0,1,0.9159303,0.91157216,0.99317026
1395,64,1.570015,0.15134875,8.803352e-06,1149,8.019551e-05,5.4104877e-14,6.7466216e-10,0,0.70953053,0.70953006,0.9999995
1396,64,6.0784416,0.5859591,0.0056447303,1115,0.08554159,0.99939764,1.0,1,0.086137906,0.08554159,0.99939764
1397,64,4.2642956,0.41107622,4.1230755,30417,0.0034236012,2.9200493e-05,0.008529175,0,0.38537085,0.13358733,0.10038458
1398,64,0.79296184,0.076441176,0.20095585,418,0.8974518,0.0003705914,0.0004129374,0,0.016645303,0.8974518,0.0003705914
1399,64,0.24852248,0.023957457,9.500224e-05,150,0.9667745,0.9999944,1.0,1,0.9667797,0.9667745,0.9999944
1400,64,2.278451,0.21964167,0.025701873,1115,0.67887425,0.9964779,1.0,1,0.6823854,0.67887425,0.9964779
1401,64,5.4043307,0.5209751,0.0002125162,29940,0.000114210845,5.0101867e-12,4.386787e-08,0,4.6596397e-05,0.17905855,1.4064008e-05
1402,64,0.91207236,0.08792338,0.0012999352,1115,0.87183243,9.817282e-06,1.1260515e-05,0,0.0024065597,0.87183243,9.817282e-06
1403,64,2.0507748,0.1976938,2.2301583,29947,0.029624023,0.082491726,1.0,1,0.39478666,0.53336746,0.00019818547
1404,64,3.1801043,0.30656067,2.4139478,29945,0.08157956,0.10521238,1.0,1,0.69503534,0.097637944,0.010096926
1405,64,1.9650937,0.18943417,0.9218169,29945,0.07936823,0.77003294,1.0,1,0.29514253,0.33941486,0.015489823
1406,64,4.1635656,0.4013659,2.6684556,30533,0.041879527,0.00011688795,0.0027910525,0,0.22529262,0.14167662,0.004472698
1407,64,0.7877065,0.07593456,0.91061145,29889,0.8713085,0.8049245,0.92381114,1,0.90110224,0.8713085,0.8049245
1408,64,1.6424043,0.15832706,0.23416343,29945,0.022676768,0.0029100114,0.12832567,0,0.42837963,0.38655666,0.9581765
1409,64,1.5750117,0.15183043,0.4421919,29906,0.43012846,0.012565421,0.029213183,0,0.326824,0.43012846,0.012565421
1410,64,0.139788,0.013475502,0.0014228588,1115,0.9813188,0.99987173,1.0,1,0.9814434,0.9813188,0.99987173
1411,64,5.1962304,0.50091434,0.002879114,9880,2.9996228e-05,1.5433359e-09,5.1451e-05,0,0.0002683599,0.089679845,8.074338e-06
1412,64,4.0918627,0.39445376,0.8393808,232,0.039879136,0.00024308267,0.006095485,0,0.16194022,0.11629916,4.3412412e-05
1413,64,3.8354049,0.36973134,0.6465123,376,0.43974993,0.19686663,0.4476786,1,0.20191075,0.43974993,0.19686663
1414,64,1.9225949,0.1853373,3.7596934,13,0.761732,0.0023117089,0.003034806,0,0.04603273,0.761732,0.0023117089
1415,64,2.1311455,0.20544149,0.0014683538,418,0.6225957,0.99986124,1.0,1,0.62273467,0.6225957,0.99986124
1416,64,2.6771045,0.2580717,1.9191567,17677,3.5842515e-07,2.70251e-09,0.0075399564,0,0.49898824,0.21716608,0.042811017
1417,64,2.2746744,0.21927762,0.00068189297,418,0.5963566,0.9999416,1.0,1,0.5964149,0.5963566,0.9999416
1418,64,4.744727,0.45738962,0.11366688,4704,0.015161705,1.8812761e-06,0.00012408078,0,0.26524544,0.26047918,0.9845295
1419,64,1.0399551,0.10025122,0.17896068,418,0.86350685,0.0011178568,0.0012945547,0,0.023799527,0.86350685,0.0011178568
1420,64,3.006031,0.28978008,0.0073345425,29896,0.08443637,2.573697e-07,3.0480903e-06,0,0.008853995,0.13492894,1.6522422e-06
1421,64,6.034491,0.58172226,0.0057011917,29918,0.063731834,0.0001794513,0.0028157246,0,0.09478857,0.09418954,0.99939346
1422,64,1.7203798,0.16584386,0.009886492,376,0.7904681,0.99912244,1.0,1,0.79132766,0.7904681,0.99912244
1423,64,5.0163207,0.4835711,0.057013493,30448,0.0016465554,6.793734e-07,0.00041260282,0,0.03575088,0.093480036,0.004493066
1424,64,1.1585791,0.11168652,2.294705,29945,0.018329905,0.10589478,1.0,1,0.3361939,0.69321924,0.094923474
1425,64,3.529732,0.34026462,0.39938217,29946,0.07944016,0.022075003,0.27788216,1,0.25077283,0.17487414,0.9241006
1426,64,2.756473,0.26572278,2.3302412,29906,0.06288941,0.09361104,1.0,1,0.8213242,0.16569154,0.11650082
1427,64,1.9145842,0.18456507,1.7749408,29896,0.2168796,0.44506484,1.0,1,0.6058177,0.26991102,0.028452042
1428,64,1.1258254,0.108529076,0.21052757,458,0.0041648434,4.2254973e-07,0.00010145633,0,0.02566133,0.8514929,0.0010160808
1429,64,6.0237355,0.58068544,4.6766005,29880,0.0046706595,0.00012744287,0.027285838,0,0.13152614,0.20490578,0.007853871
1430,64,5.695838,0.54907626,1.3313919,29943,0.0021292875,8.1835845e-09,3.843344e-06,0,0.0027545993,0.06914848,1.4152437e-07
1431,64,0.07760154,0.007480754,0.029238794,144,0.99154764,0.99786997,1.0,1,0.99177784,0.99154764,0.99786997
1432,64,2.4829495,0.23935524,0.7165283,31177,2.257495e-06,1.179045e-10,5.2228024e-05,0,9.228697e-05,0.68508804,1.9211393e-08
1433,64,7.2777214,0.70156914,0.5890981,29883,0.006025948,1.5383035e-05,0.0025527992,0,0.021539185,0.01991329,5.7154906e-05
1434,64,1.3753746,0.1325855,1.4550903,29900,0.66802037,0.64164203,0.9605127,1,0.864905,0.66802037,0.64164203
1435,64,2.7756145,0.26756802,2.4087644,29946,0.08004759,0.06773747,0.84621495,1,0.63979244,0.12110813,0.111680195
1436,64,4.9188366,0.4741737,2.0552874,608,1.2731436e-05,1.265059e-07,0.0099364985,0,0.08557978,0.21209241,0.00036266196
1437,64,1.5825019,0.15255249,0.0074568293,418,0.70686233,0.9991008,1.0,1,0.7077616,0.70686233,0.9991008
1438,64,2.3409991,0.22567129,0.78096414,29897,0.4903366,0.7862202,1.0,1,0.69223225,0.4903366,0.7862202
1439,64,5.1782093,0.4991771,0.0020485378,7417,3.643051e-06,6.3893564e-11,1.7538476e-05,0,0.00018190211,0.09155155,3.639708e-06
1440,64,2.8784566,0.27748194,1.7870946,29900,0.09857388,0.047791347,0.4848277,1,0.33656716,0.3360866,0.00010372959
1441,64,4.879081,0.47034124,3.6359358,10401,0.023612978,0.0034880962,0.14771946,0,0.42986977,0.1717726,0.17071255
1442,64,2.5588694,0.24667388,1.6907592,29906,0.099179745,0.018103112,0.18252832,0,0.28550267,0.1536126,0.022884475
1443,64,3.0204554,0.29117057,2.3187823,29900,0.11653886,0.086190104,0.73958254,0,0.7099496,0.12405497,0.009520339
1444,64,2.7838488,0.2683618,1.8710911,29955,0.08862245,0.030311944,0.3420346,0,0.46733618,0.13942268,0.05488784
1445,64,2.2978287,0.22150968,2.265302,29892,0.48310053,0.0001339242,0.0002772181,0,0.39753303,0.48310053,0.0001339242
1446,64,5.805299,0.55962825,0.005444159,8652,0.0014124338,6.807322e-09,4.819569e-06,0,0.120480075,0.11990749,0.99942064
1447,64,5.4299254,0.52344245,0.0013542701,3853,7.2911826e-05,3.7593943e-12,5.1560832e-08,0,0.00016773948,0.17134902,7.843442e-05
1448,64,7.0985622,0.6842983,2.080048,265,0.000495607,1.0844097e-05,0.021880437,0,0.051432773,0.013084984,5.8622634e-05
1449,64,2.543617,0.24520355,2.2946074,613,0.00313646,1.6914193e-09,5.392766e-07,0,0.5697338,0.34056118,6.171619e-06
1450,64,5.0907865,0.49074957,0.0019548894,29871,0.055864144,1.9676214e-05,0.00035221543,0,0.000177331,0.09138764,5.5934597e-06
1451,64,1.7547936,0.16916133,0.02319495,147,0.27319172,1.0513764e-05,3.848493e-05,0,0.026107207,0.45751005,0.0005026393
1452,64,3.0552588,0.2945256,2.2695525,29953,0.042588588,0.07963194,1.0,1,0.67527103,0.14864877,0.10224943
1453,64,0.8162301,0.078684226,2.411031,29889,0.8784279,0.00862699,0.009820943,0,0.08880073,0.8784279,0.00862699
1454,64,6.1444244,0.5923198,0.2548686,29886,0.017678613,4.992545e-09,2.8240592e-07,0,0.157722,0.14629671,0.9541249
1455,64,2.6201813,0.25258434,2.3040595,16538,1.5417164e-06,3.8467016e-10,0.00024950772,0,0.84899694,0.12886421,0.09411807
1456,64,3.0840683,0.29730284,0.005431921,29906,0.060424082,2.894456e-07,4.790236e-06,0,0.008205302,0.14159209,1.6656444e-06
