case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,512,2,17,17.154272079467773,17.191290855407715,0.0,0.0
target_only,512,2,18,16.96326446533203,16.993872821331024,,
classic_spec_sampling,512,2,18,24.993791580200195,25.03659576177597,0.0,0.0
target_only,512,2,19,16.836767196655273,16.86631143093109,,
classic_spec_sampling,512,2,19,17.19219207763672,17.22951978445053,0.0,0.0
target_only,512,3,0,16.74822425842285,16.776658594608307,,
classic_spec_sampling,512,3,0,17.201536178588867,17.23799854516983,0.0,0.0
target_only,512,3,1,16.716543197631836,16.74593612551689,,
classic_spec_sampling,512,3,1,17.164255142211914,17.201412469148636,0.0,0.0
target_only,512,3,2,16.732032775878906,16.76066219806671,,
classic_spec_sampling,512,3,2,17.156543731689453,17.19363033771515,0.0,0.0
target_only,512,3,3,16.743871688842773,16.77355170249939,,
classic_spec_sampling,512,3,3,17.16694450378418,17.20476895570755,0.0,0.0
target_only,512,3,4,16.77187156677246,16.80031046271324,,
classic_spec_sampling,512,3,4,17.1628475189209,17.199601978063583,0.0,0.0
target_only,512,3,5,16.734399795532227,16.771268099546432,,
classic_spec_sampling,512,3,5,17.162656784057617,17.200171947479248,0.0,0.0
target_only,512,3,6,16.72230339050293,16.751956194639206,,
classic_spec_sampling,512,3,6,17.205568313598633,17.2465518116951,0.0,0.0
target_only,512,3,7,16.826879501342773,16.856584697961807,,
classic_spec_sampling,512,3,7,17.44576072692871,17.49805361032486,0.0,0.0
target_only,512,3,8,16.696063995361328,16.724836081266403,,
classic_spec_sampling,512,3,8,17.141311645507812,17.181266099214554,0.0,0.0
target_only,512,3,9,16.69491195678711,16.725078225135803,,
classic_spec_sampling,512,3,9,17.17919921875,17.21581444144249,0.0,0.0
target_only,512,3,10,16.829856872558594,16.860991716384888,,
classic_spec_sampling,512,3,10,17.240896224975586,17.278410494327545,0.0,0.0
target_only,512,3,11,16.765247344970703,16.794707626104355,,
classic_spec_sampling,512,3,11,17.1889591217041,17.225921154022217,0.0,0.0
target_only,512,3,12,16.760032653808594,16.7887881398201,,
classic_spec_sampling,512,3,12,17.236032485961914,17.27314293384552,0.0,0.0
target_only,512,3,13,16.746240615844727,16.77466556429863,,
classic_spec_sampling,512,3,13,17.18899154663086,17.22627878189087,0.0,0.0
target_only,512,3,14,16.775327682495117,16.80438220500946,,
classic_spec_sampling,512,3,14,17.1844482421875,17.222408205270767,0.0,0.0
target_only,512,3,15,16.822463989257812,16.850929707288742,,
classic_spec_sampling,512,3,15,17.15622329711914,17.19421148300171,0.0,0.0
target_only,512,3,16,16.768896102905273,16.79866388440132,,
classic_spec_sampling,512,3,16,17.20128059387207,17.239686101675034,0.0,0.0
target_only,512,3,17,16.76643180847168,16.79602637887001,,
classic_spec_sampling,512,3,17,17.216991424560547,17.254512757062912,0.0,0.0
target_only,512,3,18,16.804319381713867,16.8352872133255,,
classic_spec_sampling,512,3,18,17.21504020690918,17.252489924430847,0.0,0.0
target_only,512,3,19,16.780864715576172,16.81147888302803,,
classic_spec_sampling,512,3,19,17.2139835357666,17.251387238502502,0.0,0.0
target_only,512,4,0,16.225055694580078,16.255199909210205,,
classic_spec_sampling,512,4,0,16.66796875,16.705572605133057,0.0,0.0
target_only,512,4,1,25.787647247314453,25.819871574640274,,
classic_spec_sampling,512,4,1,16.765663146972656,16.802556812763214,0.0,0.0
target_only,512,4,2,16.373119354248047,16.40346273779869,,
classic_spec_sampling,512,4,2,16.751583099365234,16.789279878139496,0.0,0.0
target_only,512,4,3,17.089759826660156,17.120443284511566,,
classic_spec_sampling,512,4,3,16.663616180419922,16.701292246580124,0.0,0.0
target_only,512,4,4,16.25142478942871,16.280997544527054,,
classic_spec_sampling,512,4,4,16.65238380432129,16.689900308847427,0.0,0.0
target_only,512,4,5,16.249887466430664,16.278080642223358,,
classic_spec_sampling,512,4,5,16.708768844604492,16.74683392047882,0.0,0.0
target_only,512,4,6,16.279071807861328,16.30980893969536,,
classic_spec_sampling,512,4,6,16.673887252807617,16.710728406906128,0.0,0.0
target_only,512,4,7,16.36355209350586,16.39455184340477,,
classic_spec_sampling,512,4,7,16.68560028076172,16.724400222301483,0.0,0.0
target_only,512,4,8,16.25334358215332,16.282305121421814,,
classic_spec_sampling,512,4,8,16.68623924255371,16.724243760108948,0.0,0.0
target_only,512,4,9,16.207744598388672,16.23755320906639,,
classic_spec_sampling,512,4,9,16.63654327392578,16.673728823661804,0.0,0.0
target_only,512,4,10,16.23049545288086,16.26010611653328,,
classic_spec_sampling,512,4,10,16.676767349243164,16.715887933969498,0.0,0.0
target_only,512,4,11,16.390975952148438,16.41898974776268,,
classic_spec_sampling,512,4,11,16.699487686157227,16.73690229654312,0.0,0.0
target_only,512,4,12,16.241823196411133,16.270678490400314,,
classic_spec_sampling,512,4,12,16.687807083129883,16.725599765777588,0.0,0.0
target_only,512,4,13,16.222400665283203,16.25138148665428,,
classic_spec_sampling,512,4,13,16.72332763671875,16.75834134221077,0.0,0.0
target_only,512,4,14,16.2523193359375,16.28052443265915,,
classic_spec_sampling,512,4,14,16.655616760253906,16.695067286491394,0.0,0.0
target_only,512,4,15,16.23311996459961,16.264326870441437,,
classic_spec_sampling,512,4,15,16.627168655395508,16.665048897266388,0.0,0.0
