context_len,draft_len,classic_spec_sampling,target_only
1024,87,23.679222106933594,24.103705406188965
1024,88,23.136293983459474,22.603980827331544
1024,89,25.67715530395508,23.28476753234863
1024,90,23.41222724914551,23.47580490112305
1024,91,24.993676567077635,23.245728302001954
1024,92,23.229884910583497,22.86762237548828
1024,93,24.816118049621583,23.315286064147948
1024,94,23.376863861083983,22.81712951660156
1024,95,23.895129585266112,26.417919921875
1024,96,23.362198638916016,22.819286346435547
1024,97,24.175059127807618,26.27387180328369
1024,98,23.468943977355956,22.948927879333496
1024,99,24.16824951171875,23.682006454467775
1024,100,26.910806465148926,22.940336227416992
2048,1,25.616748809814453,25.320112037658692
2048,2,27.047558403015138,35.683932876586915
2048,3,37.37881927490234,27.39232635498047
2048,4,27.900732612609865,27.716099357604982
2048,5,28.269791984558104,28.60721607208252
2048,6,29.2374849319458,27.988992118835448
2048,7,28.757878303527832,27.726604843139647
2048,8,28.982668495178224,28.72535991668701
2048,9,29.97503719329834,28.74465274810791
2048,10,29.091955184936523,37.38517112731934
2048,11,28.93769302368164,28.909369468688965
2048,12,29.03266544342041,28.503248023986817
2048,13,27.932572746276854,29.7848258972168
2048,14,29.067488288879396,28.35572452545166
2048,15,27.224448013305665,26.607487869262695
2048,16,27.161260986328124,27.118579292297362
2048,17,28.52704620361328,26.700572776794434
2048,18,26.597666931152343,26.361321640014648
2048,19,30.137183952331544,26.4595645904541
2048,20,27.61773090362549,27.977709007263183
2048,21,27.207468605041505,27.510390281677246
2048,22,26.712953567504883,27.154822540283202
2048,23,27.95873317718506,26.627753448486327
2048,24,26.539756774902344,35.721961402893065
2048,25,26.505104064941406,26.05844497680664
2048,26,26.97327365875244,26.52960033416748
2048,27,26.914223861694335,26.36916160583496
2048,28,26.781958198547365,36.10787181854248
2048,29,26.66812801361084,26.007100677490236
2048,30,26.804031944274904,27.720060729980467
2048,31,26.357600212097168,26.005065727233887
2048,32,28.0647554397583,28.761452865600585
2048,33,27.101158142089844,27.10779228210449
2048,34,27.131324577331544,26.541820907592772
2048,35,27.32613754272461,28.021138763427736
2048,36,28.013666915893555,27.51704959869385
2048,37,28.789974784851076,27.222588729858398
2048,38,28.435392379760742,29.95954246520996
2048,39,27.352326011657716,27.841376113891602
2048,40,28.381964492797852,28.464774322509765
2048,41,29.13628158569336,28.432649421691895
2048,42,31.169407844543457,38.04944915771485
2048,43,34.65641002655029,28.440604782104494
2048,44,30.74732151031494,28.90228137969971
2048,45,32.095133209228514,30.152265548706055
2048,46,30.360329627990723,30.96953582763672
2048,47,31.858489799499512,30.004265594482423
2048,48,30.18571834564209,30.44738883972168
2048,49,29.37444496154785,29.878803253173828
2048,50,29.366479682922364,29.65304317474365
2048,51,28.58863353729248,28.001356887817384
2048,52,26.797900772094728,28.71332836151123
2048,53,26.340893173217772,27.15950756072998
2048,54,26.66284465789795,26.012499237060545
2048,55,26.811561584472656,26.14391975402832
2048,56,26.97928943634033,27.563875007629395
2048,57,26.99839668273926,28.373772621154785
2048,58,27.135366249084473,27.061827087402342
2048,59,27.287398529052734,29.28114891052246
2048,60,27.05962257385254,40.3952995300293
2048,61,26.821923446655273,26.69971809387207
2048,62,35.44762287139893,26.464860916137695
2048,63,27.358652877807618,30.247983741760255
2048,64,28.31384334564209,26.588368034362794
2048,65,26.922585487365723,34.963692855834964
2048,66,29.286953735351563,26.50941753387451
2048,67,27.816550254821777,26.411295700073243
2048,68,28.973417282104492,26.747718238830565
2048,69,27.707225799560547,27.151759719848634
2048,70,28.056489753723145,27.43454074859619
2048,71,27.740851593017577,27.395545768737794
2048,72,27.480243110656737,27.206736183166505
2048,73,27.942975807189942,27.520780944824217
2048,74,29.874982643127442,27.197235298156738
2048,75,28.631849479675292,27.077154922485352
2048,76,38.10609035491943,28.264166641235352
2048,77,27.86542091369629,39.01718978881836
2048,78,28.03203182220459,27.38868808746338
2048,79,29.014035034179688,28.425811195373534
2048,80,31.79030075073242,29.00875186920166
2048,81,30.020966148376466,29.51847686767578
2048,82,30.27394256591797,29.702361488342284
2048,83,31.313174057006837,30.371273612976076
2048,84,31.732684898376466,29.98930206298828
2048,85,30.65368309020996,30.184543800354003
2048,86,31.829481315612792,30.330998420715332
2048,87,31.405603218078614,30.067984199523927
2048,88,35.11692810058594,30.127820777893067
2048,89,31.269503784179687,37.41498203277588
2048,90,30.430831718444825,29.387583923339843
2048,91,28.821369552612303,28.362252616882323
2048,92,29.120380783081053,28.676844596862793
2048,93,29.980873680114748,29.00630111694336
2048,94,29.221363258361816,28.801158142089843
2048,95,30.007904052734375,28.478591918945312
2048,96,28.968636894226073,32.92125778198242
2048,97,29.271174240112305,33.75687656402588
2048,98,31.399132919311523,28.669772720336915
2048,99,38.36281242370605,29.326764488220213
2048,100,30.80007667541504,28.60581455230713
