case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
classic_spec_sampling,2048,1100,2,133.62832641601562,133.66536796092987,0.0,0.0
target_only,2048,1100,3,132.55783081054688,132.5869858264923,,
classic_spec_sampling,2048,1100,3,133.46202087402344,133.5000842809677,0.0,0.0
target_only,2048,1100,4,132.5820770263672,132.6112113893032,,
classic_spec_sampling,2048,1100,4,133.54579162597656,133.5841454565525,0.0,0.0
target_only,2048,1100,5,132.53103637695312,132.56178423762321,,
classic_spec_sampling,2048,1100,5,133.59747314453125,133.63806530833244,0.0,0.0
target_only,2048,1100,6,132.6697540283203,132.69783183932304,,
classic_spec_sampling,2048,1100,6,133.5372772216797,133.57632979750633,0.0,0.0
target_only,2048,1100,7,132.58969116210938,132.61860236525536,,
classic_spec_sampling,2048,1100,7,133.46524047851562,133.50071012973785,0.0,0.0
target_only,2048,1100,8,132.47894287109375,132.5080506503582,,
classic_spec_sampling,2048,1100,8,133.40963745117188,133.44551995396614,0.0,0.0
target_only,2048,1100,9,132.74156188964844,132.77220726013184,,
classic_spec_sampling,2048,1100,9,133.6069793701172,133.64284485578537,0.0,0.0
target_only,2048,1200,0,134.38380432128906,134.41262021660805,,
classic_spec_sampling,2048,1200,0,135.6029052734375,135.64524799585342,0.0,0.0
target_only,2048,1200,1,134.45703125,134.48725268244743,,
classic_spec_sampling,2048,1200,1,135.489501953125,135.52841916680336,0.0,0.0
target_only,2048,1200,2,134.4501190185547,134.47964563965797,,
classic_spec_sampling,2048,1200,2,138.72457885742188,138.76187056303024,0.0,0.0
target_only,2048,1200,3,134.44744873046875,134.4773843884468,,
classic_spec_sampling,2048,1200,3,135.42860412597656,135.46834886074066,0.0,0.0
target_only,2048,1200,4,134.48777770996094,134.52136144042015,,
classic_spec_sampling,2048,1200,4,135.48104858398438,135.52388921380043,0.0,0.0
target_only,2048,1200,5,134.41900634765625,134.44985449314117,,
classic_spec_sampling,2048,1200,5,135.3799285888672,135.4190818965435,0.0,0.0
target_only,2048,1200,6,134.38748168945312,134.41875576972961,,
classic_spec_sampling,2048,1200,6,135.39939880371094,135.43982803821564,0.0,0.0
target_only,2048,1200,7,134.4272918701172,134.4565451145172,,
classic_spec_sampling,2048,1200,7,135.47576904296875,135.51395013928413,0.0,0.0
target_only,2048,1200,8,134.39059448242188,134.42013412714005,,
classic_spec_sampling,2048,1200,8,135.3574676513672,135.39930433034897,0.0,0.0
target_only,2048,1200,9,142.4667510986328,142.49883964657784,,
classic_spec_sampling,2048,1200,9,135.3753662109375,135.41191816329956,0.0,0.0
target_only,2048,1300,0,156.9015655517578,156.9315530359745,,
classic_spec_sampling,2048,1300,0,157.99046325683594,158.0294854938984,0.0,0.0
target_only,2048,1300,1,156.9586944580078,156.98915347456932,,
classic_spec_sampling,2048,1300,1,158.04454040527344,158.08352455496788,0.0,0.0
target_only,2048,1300,2,156.98451232910156,157.0156179368496,,
classic_spec_sampling,2048,1300,2,157.95834350585938,157.99521282315254,0.0,0.0
target_only,2048,1300,3,156.8970947265625,156.9269485771656,,
classic_spec_sampling,2048,1300,3,157.9436492919922,157.9822637140751,0.0,0.0
target_only,2048,1300,4,156.93055725097656,156.9604128599167,,
classic_spec_sampling,2048,1300,4,158.52578735351562,158.5639826953411,0.0,0.0
target_only,2048,1300,5,156.9093475341797,156.93803504109383,,
classic_spec_sampling,2048,1300,5,157.9773712158203,158.01327675580978,0.0,0.0
target_only,2048,1300,6,157.1299591064453,157.16105327010155,,
classic_spec_sampling,2048,1300,6,158.07139587402344,158.10926631093025,0.0,0.0
target_only,2048,1300,7,171.39222717285156,171.42575234174728,,
classic_spec_sampling,2048,1300,7,157.9633026123047,158.00022333860397,0.0,0.0
target_only,2048,1300,8,156.93209838867188,156.96335956454277,,
classic_spec_sampling,2048,1300,8,158.00262451171875,158.04045647382736,0.0,0.0
target_only,2048,1300,9,156.89939880371094,156.9291092455387,,
classic_spec_sampling,2048,1300,9,158.0064697265625,158.04391354322433,0.0,0.0
target_only,2048,1400,0,157.09805297851562,157.12933242321014,,
classic_spec_sampling,2048,1400,0,158.1768035888672,158.2144983112812,0.0,0.0
target_only,2048,1400,1,157.02088928222656,157.04993903636932,,
classic_spec_sampling,2048,1400,1,158.1122283935547,158.1486538052559,0.0,0.0
target_only,2048,1400,2,157.13011169433594,157.15954080224037,,
classic_spec_sampling,2048,1400,2,158.119384765625,158.16084668040276,0.0,0.0
target_only,2048,1400,3,157.03599548339844,157.0659652352333,,
classic_spec_sampling,2048,1400,3,158.15927124023438,158.1960916519165,0.0,0.0
target_only,2048,1400,4,157.1616668701172,157.19221159815788,,
classic_spec_sampling,2048,1400,4,158.14466857910156,158.1857204437256,0.0,0.0
target_only,2048,1400,5,157.16192626953125,157.19054266810417,,
classic_spec_sampling,2048,1400,5,158.16073608398438,158.19846838712692,0.0,0.0
target_only,2048,1400,6,157.0432586669922,157.07338601350784,,
classic_spec_sampling,2048,1400,6,158.17926025390625,158.21824595332146,0.0,0.0
target_only,2048,1400,7,157.0551300048828,157.0831574499607,,
classic_spec_sampling,2048,1400,7,158.13746643066406,158.17731991410255,0.0,0.0
target_only,2048,1400,8,157.05091857910156,157.08070248365402,,
classic_spec_sampling,2048,1400,8,158.21177673339844,158.25190022587776,0.0,0.0
target_only,2048,1400,9,157.5696563720703,157.59969130158424,,
classic_spec_sampling,2048,1400,9,158.1387481689453,158.17686915397644,0.0,0.0
target_only,2048,1500,0,187.45053100585938,187.47882172465324,,
classic_spec_sampling,2048,1500,0,188.64508056640625,188.68229538202286,0.0,0.0
target_only,2048,1500,1,187.4608612060547,187.4883472919464,,
classic_spec_sampling,2048,1500,1,188.6281280517578,188.663762062788,0.0,0.0
target_only,2048,1500,2,187.58802795410156,187.61983513832092,,
classic_spec_sampling,2048,1500,2,188.70281982421875,188.74015286564827,0.0,0.0
target_only,2048,1500,3,187.47113037109375,187.50079721212387,,
classic_spec_sampling,2048,1500,3,188.6004180908203,188.63874301314354,0.0,0.0
target_only,2048,1500,4,187.50221252441406,187.53113597631454,,
classic_spec_sampling,2048,1500,4,188.5939483642578,188.6303685605526,0.0,0.0
target_only,2048,1500,5,187.44447326660156,187.47293204069138,,
classic_spec_sampling,2048,1500,5,188.68789672851562,188.7250356376171,0.0,0.0
target_only,2048,1500,6,187.47442626953125,187.5041276216507,,
classic_spec_sampling,2048,1500,6,188.60719299316406,188.64330649375916,0.0,0.0
target_only,2048,1500,7,187.52272033691406,187.55093961954117,,
classic_spec_sampling,2048,1500,7,188.67340087890625,188.71185556054115,0.0,0.0
target_only,2048,1500,8,187.48876953125,187.5166818499565,,
classic_spec_sampling,2048,1500,8,188.6890869140625,188.73022869229317,0.0,0.0
target_only,2048,1500,9,187.563232421875,187.59313598275185,,
classic_spec_sampling,2048,1500,9,188.59823608398438,188.63379210233688,0.0,0.0
target_only,2048,1600,0,186.7909698486328,186.82168051600456,,
classic_spec_sampling,2048,1600,0,188.03375244140625,188.07200342416763,0.0,0.0
target_only,2048,1600,1,186.69827270507812,186.76022812724113,,
classic_spec_sampling,2048,1600,1,188.1466827392578,188.18336352705956,0.0,0.0
target_only,2048,1600,2,186.70281982421875,186.7322064936161,,
classic_spec_sampling,2048,1600,2,187.95945739746094,187.9960596561432,0.0,0.0
target_only,2048,1600,3,186.72361755371094,186.75288558006287,,
classic_spec_sampling,2048,1600,3,187.906982421875,187.9444718360901,0.0,0.0
target_only,2048,1600,4,186.7230987548828,186.75292655825615,,
classic_spec_sampling,2048,1600,4,187.95968627929688,187.99617514014244,0.0,0.0
target_only,2048,1600,5,186.72959899902344,186.76015734672546,,
classic_spec_sampling,2048,1600,5,187.94761657714844,187.98639252781868,0.0,0.0
target_only,2048,1600,6,186.95849609375,186.9959458708763,,
classic_spec_sampling,2048,1600,6,187.8869171142578,187.9236362874508,0.0,0.0
target_only,2048,1600,7,186.69287109375,186.72533333301544,,
classic_spec_sampling,2048,1600,7,188.01528930664062,188.05617466568947,0.0,0.0
target_only,2048,1600,8,186.8275909423828,186.85726821422577,,
classic_spec_sampling,2048,1600,8,187.92726135253906,187.96539306640625,0.0,0.0
target_only,2048,1600,9,186.7191925048828,186.74883246421814,,
classic_spec_sampling,2048,1600,9,187.9626922607422,188.00226226449013,0.0,0.0
target_only,2048,1700,0,214.9068145751953,214.93802592158318,,
classic_spec_sampling,2048,1700,0,216.29302978515625,216.33553877472878,0.0,0.0
target_only,2048,1700,1,214.97328186035156,215.00257030129433,,
classic_spec_sampling,2048,1700,1,216.1787567138672,216.21837094426155,0.0,0.0
target_only,2048,1700,2,214.96783447265625,214.9978093802929,,
classic_spec_sampling,2048,1700,2,216.2978515625,216.33686497807503,0.0,0.0
target_only,2048,1700,3,214.9464569091797,214.97904509305954,,
classic_spec_sampling,2048,1700,3,216.27398681640625,216.3112722337246,0.0,0.0
target_only,2048,1700,4,214.9371795654297,214.9682529270649,,
classic_spec_sampling,2048,1700,4,216.18226623535156,216.21980890631676,0.0,0.0
target_only,2048,1700,5,214.90342712402344,214.935801923275,,
classic_spec_sampling,2048,1700,5,216.17430114746094,216.21203795075417,0.0,0.0
target_only,2048,1700,6,214.8495330810547,214.8790806531906,,
classic_spec_sampling,2048,1700,6,216.300537109375,216.33973717689514,0.0,0.0
target_only,2048,1700,7,214.94717407226562,214.97740969061852,,
classic_spec_sampling,2048,1700,7,216.2776336669922,216.31526201963425,0.0,0.0
target_only,2048,1700,8,214.94947814941406,214.97857198119164,,
classic_spec_sampling,2048,1700,8,216.12191772460938,216.15935117006302,0.0,0.0
target_only,2048,1700,9,214.90162658691406,214.9316966533661,,
classic_spec_sampling,2048,1700,9,216.21209716796875,216.25182032585144,0.0,0.0
target_only,2048,1800,0,215.93052673339844,215.96083045005798,,
classic_spec_sampling,2048,1800,0,217.1934051513672,217.23360568284988,0.0,0.0
target_only,2048,1800,1,215.90345764160156,215.9336395561695,,
classic_spec_sampling,2048,1800,1,217.26451110839844,217.30464324355125,0.0,0.0
target_only,2048,1800,2,215.92274475097656,215.95096215605736,,
classic_spec_sampling,2048,1800,2,217.19363403320312,217.2325849533081,0.0,0.0
target_only,2048,1800,3,215.8509063720703,215.9031294286251,,
classic_spec_sampling,2048,1800,3,217.3372802734375,217.37627685070038,0.0,0.0
target_only,2048,1800,4,215.86154174804688,215.89042618870735,,
classic_spec_sampling,2048,1800,4,217.2373504638672,217.274721711874,0.0,0.0
target_only,2048,1800,5,215.9495391845703,215.98432585597038,,
classic_spec_sampling,2048,1800,5,217.23545837402344,217.27214008569717,0.0,0.0
target_only,2048,1800,6,215.9320068359375,215.9602977335453,,
classic_spec_sampling,2048,1800,6,217.15292358398438,217.18976274132729,0.0,0.0
target_only,2048,1800,7,219.85824584960938,219.9118696153164,,
classic_spec_sampling,2048,1800,7,217.2606658935547,217.29717403650284,0.0,0.0
target_only,2048,1800,8,216.0191650390625,216.0487174987793,,
classic_spec_sampling,2048,1800,8,217.2599639892578,217.2977216541767,0.0,0.0
target_only,2048,1800,9,215.92787170410156,215.95954149961472,,
classic_spec_sampling,2048,1800,9,217.14869689941406,217.18545258045197,0.0,0.0
target_only,2048,1900,0,240.16531372070312,240.19769206643105,,
classic_spec_sampling,2048,1900,0,241.63888549804688,241.6861727833748,0.0,0.0
target_only,2048,1900,1,240.19395446777344,240.22410809993744,,
classic_spec_sampling,2048,1900,1,241.46652221679688,241.5032982826233,0.0,0.0
target_only,2048,1900,2,240.0994873046875,240.1283085346222,,
classic_spec_sampling,2048,1900,2,241.5886688232422,241.62954092025757,0.0,0.0
target_only,2048,1900,3,240.14620971679688,240.17494916915894,,
classic_spec_sampling,2048,1900,3,241.4877166748047,241.5262646973133,0.0,0.0
target_only,2048,1900,4,240.18435668945312,240.214254707098,,
classic_spec_sampling,2048,1900,4,241.49530029296875,241.5323406457901,0.0,0.0
target_only,2048,1900,5,240.1531219482422,240.18457531929016,,
classic_spec_sampling,2048,1900,5,241.51084899902344,241.54899269342422,0.0,0.0
target_only,2048,1900,6,240.28390502929688,240.31256884336472,,
classic_spec_sampling,2048,1900,6,241.44589233398438,241.4834201335907,0.0,0.0
target_only,2048,1900,7,240.133056640625,240.1617057621479,,
classic_spec_sampling,2048,1900,7,241.51763916015625,241.55696108937263,0.0,0.0
target_only,2048,1900,8,240.19679260253906,240.2266226708889,,
classic_spec_sampling,2048,1900,8,241.55751037597656,241.59658700227737,0.0,0.0
target_only,2048,1900,9,240.16085815429688,240.18974229693413,,
classic_spec_sampling,2048,1900,9,241.58221435546875,241.62384495139122,0.0,0.0
target_only,2048,2000,0,239.43423461914062,239.46412280201912,,
classic_spec_sampling,2048,2000,0,240.86927795410156,240.90715870261192,0.0,0.0
target_only,2048,2000,1,239.4027862548828,239.43202197551727,,
classic_spec_sampling,2048,2000,1,240.8651885986328,240.90350046753883,0.0,0.0
target_only,2048,2000,2,239.4746551513672,239.504124969244,,
classic_spec_sampling,2048,2000,2,240.8236541748047,240.861214697361,0.0,0.0
target_only,2048,2000,3,239.453369140625,239.48443308472633,,
classic_spec_sampling,2048,2000,3,240.97532653808594,241.02677777409554,0.0,0.0
