prompt_id,method,budget,round,selected_nodes,accepted_tokens,draft_time_s,comm_time_s,verify_time_s,total_round_time_s,round_tps,input_len,expansions,generated_candidates
2,chain,4,7,4,2,0.0069231316447257996,1.28e-08,0.03009824827313423,0.03702139271786003,54.02281905605218,23,4.0,
2,chain,4,8,4,1,0.007288739085197449,1.28e-08,0.030157115310430527,0.03744586719562797,26.705216753980153,25,4.0,
2,chain,4,9,4,1,0.007046829909086227,1.28e-08,0.030084483325481415,0.03713132603456764,26.93143786648082,26,4.0,
2,chain,4,10,4,3,0.007042255252599716,1.28e-08,0.030201494693756104,0.03724376274635582,80.55040035646077,27,4.0,
2,chain,4,11,4,2,0.007064118981361389,1.28e-08,0.03029913827776909,0.037363270059130475,53.52850531644671,30,4.0,
2,chain,4,12,4,1,0.006970338523387909,1.28e-08,0.030231032520532608,0.037201383843920514,26.880720464473285,32,4.0,
2,bfs,4,1,4,2,0.007268507033586502,1.28e-08,0.029322180896997452,0.03659070073058395,54.65869633724508,9,4.0,16.0
2,bfs,4,2,4,2,0.007157791405916214,1.28e-08,0.029099151492118835,0.03625695569803505,55.161829268208265,11,4.0,16.0
2,bfs,4,3,4,2,0.0075997523963451385,1.28e-08,0.02935730665922165,0.036957071855566785,54.11684150238605,13,4.0,16.0
2,bfs,4,4,4,2,0.007193148136138916,1.28e-08,0.029174163937568665,0.03636732487370758,54.994421694347295,15,4.0,16.0
2,bfs,4,5,4,2,0.007104605436325073,1.28e-08,0.030034489929676056,0.03713910816600113,53.85158930205258,17,4.0,16.0
2,bfs,4,6,4,2,0.007154010236263275,1.28e-08,0.03011941909790039,0.03727344213416366,53.6575074768011,19,4.0,16.0
2,bfs,4,7,4,2,0.007336512207984924,1.28e-08,0.03011077269911766,0.03744729770710258,53.408393194167985,21,4.0,16.0
2,bfs,4,8,4,2,0.007360849529504776,1.28e-08,0.030156731605529785,0.03751759393503456,53.30832258228496,23,4.0,16.0
2,bfs,4,9,4,1,0.007365185767412186,1.28e-08,0.030124671757221222,0.037489870324633405,26.673871937693306,25,4.0,16.0
2,bfs,4,10,4,2,0.00736619159579277,1.28e-08,0.030162006616592407,0.037528211012385175,53.29324116569143,26,4.0,16.0
2,bfs,4,11,4,2,0.007035866379737854,1.28e-08,0.030158422887325287,0.03719430206706314,53.77167708091155,28,4.0,16.0
2,bfs,4,12,4,2,0.007708612829446793,1.28e-08,0.030406124889850616,0.038114750519297406,52.473123206917094,30,4.0,16.0
2,bfs,4,13,4,1,0.007184777408838272,1.28e-08,0.030292104929685593,0.03747689513852386,26.68310691971021,32,4.0,16.0
2,greedy,4,1,4,2,0.007224235683679581,1.28e-08,0.029033701866865158,0.036257950350544736,55.160316031762456,9,4.0,16.0
2,greedy,4,2,4,3,0.007596936076879501,1.28e-08,0.030408967286348343,0.03800591616322784,78.9350791365112,11,4.0,16.0
2,greedy,4,3,4,2,0.007480677217245102,1.28e-08,0.029598481953144073,0.03707917197038917,53.93863707628552,14,4.0,16.0
2,greedy,4,4,4,4,0.00752851739525795,1.28e-08,0.029478132724761963,0.03700666292001991,108.0886436219591,16,4.0,16.0
2,greedy,4,5,4,3,0.008181508630514145,1.28e-08,0.03013690933585167,0.03831843076636581,78.29130629830657,20,4.0,16.0
2,greedy,4,6,4,2,0.007319152355194092,1.28e-08,0.03015434369444847,0.03747350884964256,53.37103627057537,23,4.0,16.0
2,greedy,4,7,4,1,0.007515333592891693,1.28e-08,0.030242007225751877,0.03775735361864357,26.484907022356218,25,4.0,16.0
2,greedy,4,8,4,3,0.0072701312601566315,1.28e-08,0.030116524547338486,0.037386668607495115,80.24250653342709,26,4.0,16.0
2,greedy,4,9,4,1,0.007340814918279648,1.28e-08,0.030243296176195145,0.03758412389447479,26.606979127881417,29,4.0,16.0
2,greedy,4,10,4,2,0.0072532519698143005,1.28e-08,0.03039560839533806,0.037648873165152356,53.12243984638541,30,4.0,16.0
2,greedy,4,11,4,1,0.007529757916927338,1.28e-08,0.030333589762449265,0.0378633604793766,26.410756661302674,32,4.0,16.0
2,chain,8,1,8,2,0.014503713697195053,2.56e-08,0.029318299144506454,0.04382203844170151,45.63913663351587,9,8.0,
2,chain,8,2,8,1,0.013964015990495682,2.56e-08,0.029291484504938126,0.04325552609543381,23.11843341804975,11,8.0,
2,chain,8,3,8,2,0.01393137127161026,2.56e-08,0.02935737371444702,0.04328877058605728,46.20135829508109,12,8.0,
2,chain,8,4,8,1,0.01374632865190506,2.56e-08,0.029311202466487885,0.043057556718392946,23.224726998334972,14,8.0,
2,chain,8,5,8,5,0.013815708458423615,2.56e-08,0.029476940631866455,0.04329267469029007,115.49297971930176,15,8.0,
2,chain,8,6,8,3,0.014011360704898834,2.56e-08,0.030286725610494614,0.04429811191539345,67.7229766751641,20,8.0,
2,chain,8,7,8,2,0.013936679810285568,2.56e-08,0.0303172804415226,0.04425398585180817,45.19366925947264,23,8.0,
2,chain,8,8,8,1,0.01380852609872818,2.56e-08,0.03035590797662735,0.04416445967535553,22.642640878000275,25,8.0,
2,chain,8,9,8,1,0.01396368071436882,2.56e-08,0.03048451617360115,0.04444822248796997,22.498087528036752,26,8.0,
2,chain,8,10,8,3,0.014177843928337097,2.56e-08,0.030520416796207428,0.04469828632454453,67.11666702874587,27,8.0,
2,chain,8,11,8,2,0.014066755771636963,2.56e-08,0.030578814446926117,0.04464559581856308,44.79725185274434,30,8.0,
2,chain,8,12,8,1,0.01360461488366127,2.56e-08,0.030406873673200607,0.04401151415686188,22.721326888138634,32,8.0,
2,bfs,8,1,8,2,0.014554891735315323,2.56e-08,0.029378753155469894,0.04393367049078522,45.52317112724479,9,8.0,32.0
2,bfs,8,2,8,2,0.014040373265743256,2.56e-08,0.029305454343557358,0.043345853209300615,46.14051522628386,11,8.0,32.0
2,bfs,8,3,8,2,0.014161985367536545,2.56e-08,0.0293838232755661,0.04354583424310265,45.92861831133218,13,8.0,32.0
2,bfs,8,4,8,3,0.01453493908047676,2.56e-08,0.029467277228832245,0.04400224190930901,68.17834432579961,15,8.0,32.0
2,bfs,8,5,8,3,0.014291733503341675,2.56e-08,0.03044944256544113,0.04474120166878281,67.05228934638079,18,8.0,32.0
2,bfs,8,6,8,2,0.014637850224971771,2.56e-08,0.030518945306539536,0.04515682113151131,44.29009726294398,21,8.0,32.0
2,bfs,8,7,8,3,0.014473926275968552,2.56e-08,0.03049876168370247,0.04497271355967102,66.70711554951022,23,8.0,32.0
2,bfs,8,8,8,2,0.014646347612142563,2.56e-08,0.030539683997631073,0.04518605720977364,44.2614408846321,26,8.0,32.0
2,bfs,8,9,8,2,0.01429348811507225,2.56e-08,0.030634529888629913,0.044928043603702165,44.51562631218591,28,8.0,32.0
2,bfs,8,10,8,2,0.014514099806547165,2.56e-08,0.030676741153001785,0.04519086655954895,44.25673044717029,30,8.0,32.0
2,bfs,8,11,8,1,0.014677554368972778,2.56e-08,0.030608538538217545,0.045286118507190325,22.081821824522773,32,8.0,32.0
2,greedy,8,1,8,2,0.014107301831245422,2.56e-08,0.029254313558340073,0.0433616409895855,46.12371567027077,9,8.0,32.0
2,greedy,8,2,8,3,0.014537889510393143,2.56e-08,0.029360253363847733,0.04389816847424088,68.3399810122005,11,8.0,32.0
2,greedy,8,3,8,4,0.014876525849103928,2.56e-08,0.029486648738384247,0.044363200187488176,90.16482091226878,14,8.0,32.0
2,greedy,8,4,8,3,0.01499926671385765,2.56e-08,0.03067205473780632,0.04567134705166397,65.68669841523098,18,8.0,32.0
2,greedy,8,5,8,2,0.015229325741529465,2.56e-08,0.030827149748802185,0.04605650109033165,43.42492270694543,21,8.0,32.0
2,greedy,8,6,8,3,0.015250802040100098,2.56e-08,0.03064538538455963,0.04589621302465973,65.36487004686246,23,8.0,32.0
2,greedy,8,7,8,4,0.015460599213838577,2.56e-08,0.030775494873523712,0.04623611968736229,86.51245015903268,26,8.0,32.0
2,greedy,8,8,8,2,0.014531206339597702,2.56e-08,0.030691727995872498,0.0452229599354702,44.225322775286074,30,8.0,32.0
2,greedy,8,9,8,1,0.014760918915271759,2.56e-08,0.030493784695863724,0.045254729211135485,22.09713807665294,32,8.0,32.0
2,chain,16,1,16,2,0.02813684567809105,5.12e-08,0.029954340308904648,0.0580912371869957,34.42860054025015,9,16.0,
2,chain,16,2,16,1,0.02773785963654518,5.12e-08,0.02962459623813629,0.057362507074681476,17.432989787180652,11,16.0,
2,chain,16,3,16,2,0.02776479721069336,5.12e-08,0.029531776905059814,0.05729662531575318,34.90606975503876,12,16.0,
2,chain,16,4,16,1,0.028678860515356064,5.12e-08,0.030059635639190674,0.05873854735454674,17.024595347310605,14,16.0,
2,chain,16,5,16,5,0.02810683846473694,5.12e-08,0.029762759804725647,0.05786964946946259,86.40107631269592,15,16.0,
2,chain,16,6,16,3,0.028323188424110413,5.12e-08,0.030655745416879654,0.05897898504099007,50.86557521997058,20,16.0,
2,chain,16,7,16,2,0.028467267751693726,5.12e-08,0.03079589083790779,0.05926320978960152,33.74775019949941,23,16.0,
2,chain,16,8,16,1,0.028080765157938004,5.12e-08,0.030745945870876312,0.05882676222881432,16.999065767216123,25,16.0,
2,chain,16,9,16,1,0.028256792575120926,5.12e-08,0.0307050459086895,0.05896188968381043,16.960107713009357,26,16.0,
2,chain,16,10,16,3,0.02813565731048584,5.12e-08,0.03074784204363823,0.05888355055412407,50.94801471325147,27,16.0,
2,chain,16,11,16,2,0.02825935184955597,5.12e-08,0.030855223536491394,0.05911462658604737,33.83257436446454,30,16.0,
2,chain,16,12,16,1,0.027584955096244812,5.12e-08,0.03071429952979088,0.058299305826035694,17.152862900014384,32,16.0,
2,bfs,16,1,16,2,0.028755318373441696,5.12e-08,0.03039943054318428,0.05915480011662598,33.809597801986015,9,16.0,64.0
2,bfs,16,2,16,3,0.029480736702680588,5.12e-08,0.029843896627426147,0.05932468453010674,50.569169035825674,11,16.0,64.0
2,bfs,16,3,16,3,0.029344793409109116,5.12e-08,0.030049659311771393,0.05939450392088051,50.50972399729617,14,16.0,64.0
2,bfs,16,4,16,3,0.02928861230611801,5.12e-08,0.030851982533931732,0.06014064604004975,49.883069064509144,17,16.0,64.0
2,bfs,16,5,16,3,0.028788473457098007,5.12e-08,0.030928850173950195,0.059717374831048206,50.23663562719509,20,16.0,64.0
2,bfs,16,6,16,3,0.028998635709285736,5.12e-08,0.030911315232515335,0.059910002141801075,50.07511087880277,23,16.0,64.0
2,bfs,16,7,16,3,0.028956487774848938,5.12e-08,0.030914556235074997,0.05987109520992394,50.10765193924053,26,16.0,64.0
2,bfs,16,8,16,1,0.029052134603261948,5.12e-08,0.03088800236582756,0.05994018816908951,16.683297642960834,29,16.0,64.0
2,bfs,16,9,16,2,0.028525877743959427,5.12e-08,0.030932433903217316,0.059458362847176746,33.6369840040923,30,16.0,64.0
2,bfs,16,10,16,1,0.028624270111322403,5.12e-08,0.030898813158273697,0.0595231344695961,16.800190529461972,32,16.0,64.0
2,greedy,16,1,16,2,0.0287051722407341,5.12e-08,0.02954576164484024,0.058250985085574344,34.33418331143885,9,16.0,64.0
2,greedy,16,2,16,3,0.028710298240184784,5.12e-08,0.02956569567322731,0.0582760451134121,51.47912824491854,11,16.0,64.0
2,greedy,16,3,16,6,0.028419796377420425,5.12e-08,0.02986549213528633,0.05828533971270676,102.9418380260713,14,16.0,64.0
2,greedy,16,4,16,3,0.029167290776968002,5.12e-08,0.030770540237426758,0.059937882214394764,50.0518184688133,20,16.0,64.0
2,greedy,16,5,16,3,0.029021278023719788,5.12e-08,0.03087026998400688,0.05989159920772667,50.09049749356112,23,16.0,64.0
2,greedy,16,6,16,4,0.028641190379858017,5.12e-08,0.030996844172477722,0.05963808575233574,67.07123391939754,26,16.0,64.0
2,greedy,16,7,16,2,0.029291294515132904,5.12e-08,0.031003370881080627,0.060294716596213535,33.17040219947893,30,16.0,64.0
2,greedy,16,8,16,1,0.02874230593442917,5.12e-08,0.030827701091766357,0.05957005822619553,16.78695690044259,32,16.0,64.0
3,chain,4,1,4,1,0.006910093128681183,1.28e-08,0.028976887464523315,0.035886993393204496,27.865248811547374,10,4.0,
3,chain,4,2,4,3,0.0067838579416275024,1.28e-08,0.029046185314655304,0.035830056056282804,83.72858795664513,11,4.0,
3,chain,4,3,4,3,0.007012154906988144,1.28e-08,0.029177118092775345,0.036189285799763486,82.89746353655883,14,4.0,
3,chain,4,4,4,1,0.0070070065557956696,1.28e-08,0.02998112514615059,0.036988144501946256,27.03568977209391,17,4.0,
3,chain,4,5,4,1,0.007052328437566757,1.28e-08,0.030070506036281586,0.03712284727384834,26.937588936085263,18,4.0,
3,chain,4,6,4,1,0.007150772958993912,1.28e-08,0.030186690390110016,0.037337476149103925,26.782742250884553,19,4.0,
3,chain,4,7,4,1,0.007217045873403549,1.28e-08,0.030071627348661423,0.03728868602206497,26.817785947412208,20,4.0,
3,chain,4,8,4,2,0.007659461349248886,1.28e-08,0.0302925705909729,0.037952044740221784,52.698082901456665,21,4.0,
3,chain,4,9,4,1,0.007217101752758026,1.28e-08,0.0300692580640316,0.037286372616789625,26.819449837008587,23,4.0,
3,chain,4,10,4,1,0.007052108645439148,1.28e-08,0.030071914196014404,0.03712403564145355,26.93672664410916,24,4.0,
3,chain,4,11,4,1,0.0073448121547698975,1.28e-08,0.030087456107139587,0.03743228106190948,26.714909474688273,25,4.0,
3,chain,4,12,4,1,0.00701904296875,1.28e-08,0.030189603567123413,0.03720865933587341,26.8754644173886,26,4.0,
3,chain,4,13,4,2,0.007836956530809402,1.28e-08,0.030348174273967743,0.03818514360477714,52.37639069006383,27,4.0,
3,chain,4,14,4,1,0.0069978125393390656,1.28e-08,0.03022228181362152,0.037220107152960584,26.86719831005262,29,4.0,
3,chain,4,15,4,1,0.007122602313756943,1.28e-08,0.03030989319086075,0.03743250830461769,26.71474729564515,30,4.0,
3,chain,4,16,4,1,0.007024422287940979,1.28e-08,0.030241668224334717,0.03726610331227569,26.834037130750765,31,4.0,
3,chain,4,17,4,2,0.007316321134567261,1.28e-08,0.0302484892308712,0.03756482316543846,53.24129947828695,32,4.0,
3,bfs,4,1,4,1,0.007377151399850845,1.28e-08,0.02915048971772194,0.03652765391757278,27.376518685173984,10,4.0,16.0
3,bfs,4,2,4,2,0.00714343786239624,1.28e-08,0.02912110462784767,0.03626455529024391,55.15026956743217,11,4.0,16.0
3,bfs,4,3,4,1,0.007020615041255951,1.28e-08,0.029159504920244217,0.036180132761500165,27.639478456091112,13,4.0,16.0
3,bfs,4,4,4,2,0.007271762937307358,1.28e-08,0.029167529195547104,0.03643930493285446,54.88578894919472,14,4.0,16.0
3,bfs,4,5,4,1,0.007452376186847687,1.28e-08,0.02924494817852974,0.036697337165377424,27.249933571296364,16,4.0,16.0
3,bfs,4,6,4,2,0.007576793432235718,1.28e-08,0.030095458030700684,0.0376722642629364,53.08945557508436,17,4.0,16.0
3,bfs,4,7,4,1,0.007266432046890259,1.28e-08,0.030131783336400986,0.03739822818329124,26.739234679753608,19,4.0,16.0
3,bfs,4,8,4,1,0.007260452955961227,1.28e-08,0.030026931315660477,0.0372873970716217,26.818712984422007,20,4.0,16.0
3,bfs,4,9,4,2,0.007514122873544693,1.28e-08,0.030210409313440323,0.03772454498698501,53.01588132315449,21,4.0,16.0
3,bfs,4,10,4,1,0.007190100848674774,1.28e-08,0.030118275433778763,0.037308389082453534,26.803623115164434,23,4.0,16.0
3,bfs,4,11,4,1,0.007205579429864883,1.28e-08,0.0301157608628273,0.03732135309269218,26.794312561936774,24,4.0,16.0
3,bfs,4,12,4,2,0.007146872580051422,1.28e-08,0.03014620766043663,0.03729309304048805,53.62923364464988,25,4.0,16.0
3,bfs,4,13,4,2,0.007353834807872772,1.28e-08,0.030167896300554276,0.037521743908427045,53.302426584464214,27,4.0,16.0
3,bfs,4,14,4,1,0.007166784256696701,1.28e-08,0.030211132019758224,0.03737792907645492,26.753756152582547,29,4.0,16.0
3,bfs,4,15,4,2,0.007273714989423752,1.28e-08,0.030342310667037964,0.03761603845646171,53.1688099562871,30,4.0,16.0
3,bfs,4,16,4,2,0.007262296974658966,1.28e-08,0.031067639589309692,0.038329949363968656,52.17851923071055,32,4.0,16.0
3,greedy,4,1,4,1,0.007544111460447311,1.28e-08,0.029560808092355728,0.03710493235280304,26.95059488295918,10,4.0,16.0
3,greedy,4,2,4,3,0.0073384977877140045,1.28e-08,0.029626809060573578,0.03696531964828758,81.15715023010696,11,4.0,16.0
3,greedy,4,3,4,3,0.007242631167173386,1.28e-08,0.029343128204345703,0.036585772171519086,81.9990893163493,14,4.0,16.0
3,greedy,4,4,4,2,0.007361993193626404,1.28e-08,0.030451752245426178,0.03781375823905258,52.89080200270804,17,4.0,16.0
3,greedy,4,5,4,1,0.007331926375627518,1.28e-08,0.030159372836351395,0.03749131201197891,26.67284622315934,19,4.0,16.0
3,greedy,4,6,4,1,0.007350120693445206,1.28e-08,0.030128467828035355,0.03747860132148056,26.681892192888693,20,4.0,16.0
3,greedy,4,7,4,2,0.007499925792217255,1.28e-08,0.030260611325502396,0.03776054991771965,52.96533033438353,21,4.0,16.0
3,greedy,4,8,4,1,0.007419455796480179,1.28e-08,0.03011007234454155,0.037529540941021726,26.64567631060332,23,4.0,16.0
3,greedy,4,9,4,1,0.007697097957134247,1.28e-08,0.030145101249217987,0.03784221200635223,26.425516558919416,24,4.0,16.0
3,greedy,4,10,4,2,0.007227148860692978,1.28e-08,0.030150480568408966,0.03737764222910194,53.50792293802886,25,4.0,16.0
3,greedy,4,11,4,3,0.007160764187574387,1.28e-08,0.030210476368665695,0.03737125335624008,80.27560572835522,27,4.0,16.0
3,greedy,4,12,4,2,0.007362730801105499,1.28e-08,0.03037264198064804,0.03773538558175354,53.000650958422284,30,4.0,16.0
3,greedy,4,13,4,2,0.007617201656103134,1.28e-08,0.030360329896211624,0.037977544352314756,52.66269934269983,32,4.0,16.0
3,chain,8,1,8,1,0.014400992542505264,2.56e-08,0.02926160767674446,0.04366262581924973,22.902882756976236,10,8.0,
3,chain,8,2,8,3,0.013834189623594284,2.56e-08,0.03015967085957527,0.04399388608316956,68.19129354312007,11,8.0,
3,chain,8,3,8,3,0.014246754348278046,2.56e-08,0.029560983180999756,0.0438077631292778,68.48101308315891,14,8.0,
3,chain,8,4,8,1,0.013791307806968689,2.56e-08,0.030198950320482254,0.043990283727450945,22.73229257159751,17,8.0,
3,chain,8,5,8,1,0.014116458594799042,2.56e-08,0.030321404337882996,0.04443788853268204,22.50331941997077,18,8.0,
3,chain,8,6,8,1,0.013685677200555801,2.56e-08,0.030284177511930466,0.04396988031248627,22.742841074234782,19,8.0,
3,chain,8,7,8,1,0.013885658234357834,2.56e-08,0.030296340584754944,0.04418202441911278,22.63363920389778,20,8.0,
3,chain,8,8,8,2,0.014649536460638046,2.56e-08,0.030401114374399185,0.04505067643503723,44.394449945362894,21,8.0,
3,chain,8,9,8,1,0.014787543565034866,2.56e-08,0.030554380267858505,0.04534194943289337,22.054631803601914,23,8.0,
3,chain,8,10,8,1,0.014574367552995682,2.56e-08,0.030640553683042526,0.04521494683603821,22.116580245604933,24,8.0,
3,chain,8,11,8,1,0.014838896691799164,2.56e-08,0.030410677194595337,0.0452495994863945,22.09964312061318,25,8.0,
3,chain,8,12,8,1,0.013983219861984253,2.56e-08,0.03051796555519104,0.044501211017175295,22.471298581381276,26,8.0,
3,chain,8,13,8,2,0.014314919710159302,2.56e-08,0.030613519251346588,0.04492846456150589,44.515209222475264,27,8.0,
3,chain,8,14,8,1,0.014070603996515274,2.56e-08,0.03052147850394249,0.044592108100457765,22.425492819204354,29,8.0,
3,chain,8,15,8,1,0.013913389295339584,2.56e-08,0.03056848794221878,0.04448190283755837,22.481052657568604,30,8.0,
3,chain,8,16,8,1,0.014070801436901093,2.56e-08,0.030498869717121124,0.04456969675402222,22.43676921382137,31,8.0,
3,chain,8,17,8,2,0.014602072536945343,2.56e-08,0.03055577352643013,0.045157871663375475,44.28906691858257,32,8.0,
3,bfs,8,1,8,1,0.014552131295204163,2.56e-08,0.02926749736070633,0.043819654255910494,22.820809907807927,10,8.0,32.0
3,bfs,8,2,8,3,0.014748845249414444,2.56e-08,0.02938682585954666,0.04413569670896111,67.97219085001764,11,8.0,32.0
3,bfs,8,3,8,3,0.014588244259357452,2.56e-08,0.029589258134365082,0.044177527993722536,67.90782862332833,14,8.0,32.0
3,bfs,8,4,8,2,0.014750249683856964,2.56e-08,0.03039465844631195,0.04514493373016892,44.30175957182686,17,8.0,32.0
3,bfs,8,5,8,1,0.014666076749563217,2.56e-08,0.030497640371322632,0.04516374272088585,22.141654782245332,19,8.0,32.0
3,bfs,8,6,8,1,0.014647413045167923,2.56e-08,0.03045036643743515,0.045097805082603075,22.17402816319679,20,8.0,32.0
3,bfs,8,7,8,3,0.01459532231092453,2.56e-08,0.030472557991743088,0.04506790590266762,66.56621691007895,21,8.0,32.0
3,bfs,8,8,8,1,0.014857880771160126,2.56e-08,0.030370455235242844,0.04522836160640297,22.110020449169447,24,8.0,32.0
3,bfs,8,9,8,2,0.0146031454205513,2.56e-08,0.03044768050312996,0.04505085152368126,44.39427740780188,25,8.0,32.0
3,bfs,8,10,8,3,0.014497652649879456,2.56e-08,0.030870798975229263,0.04536847722510872,66.12520815090704,27,8.0,32.0
3,bfs,8,11,8,2,0.014859892427921295,2.56e-08,0.0306541845202446,0.045514102548165895,43.94242417245235,30,8.0,32.0
3,bfs,8,12,8,2,0.015120066702365875,2.56e-08,0.030608557164669037,0.045728649467034914,43.73625775766174,32,8.0,32.0
3,greedy,8,1,8,1,0.015288259834051132,2.56e-08,0.030456271022558212,0.045744556456609346,21.860524562054557,10,8.0,32.0
3,greedy,8,2,8,3,0.015076592564582825,2.56e-08,0.029648717492818832,0.04472533565740166,67.07607569410216,11,8.0,32.0
3,greedy,8,3,8,3,0.014964018017053604,2.56e-08,0.02968595176935196,0.044649995386405565,67.18925666257515,14,8.0,32.0
3,greedy,8,4,8,3,0.014787673950195312,2.56e-08,0.03039228543639183,0.045179984986587145,66.40108448222433,17,8.0,32.0
3,greedy,8,5,8,1,0.014430385082960129,2.56e-08,0.03035338595509529,0.04478379663805542,22.329504755526717,20,8.0,32.0
3,greedy,8,6,8,3,0.015294596552848816,2.56e-08,0.030615832656621933,0.04591045480947075,65.3445933491632,21,8.0,32.0
3,greedy,8,7,8,1,0.014432955533266068,2.56e-08,0.03033699095249176,0.04476997208575783,22.336399899568374,24,8.0,32.0
3,greedy,8,8,8,2,0.014855701476335526,2.56e-08,0.030439645051956177,0.045295372128291704,44.1546212344901,25,8.0,32.0
3,greedy,8,9,8,3,0.01453130692243576,2.56e-08,0.03060690313577652,0.04513823565821228,66.46250027839072,27,8.0,32.0
3,greedy,8,10,8,4,0.0144905224442482,2.56e-08,0.030729826539754868,0.04522037458400307,88.45570247476499,30,8.0,32.0
3,chain,16,1,16,1,0.027928948402404785,5.12e-08,0.030131760984659195,0.058060760587063984,17.223336206567044,10,16.0,
3,chain,16,2,16,3,0.027980290353298187,5.12e-08,0.029837321490049362,0.05781766304334755,51.88725801232773,11,16.0,
3,chain,16,3,16,3,0.02817361056804657,5.12e-08,0.0296882726252079,0.057861934393254474,51.84755800956663,14,16.0,
3,chain,16,4,16,1,0.027848195284605026,5.12e-08,0.030618146061897278,0.05846639254650231,17.10384301895541,17,16.0,
3,chain,16,5,16,1,0.02763732522726059,5.12e-08,0.030646391212940216,0.05828376764020081,17.157435774798078,18,16.0,
3,chain,16,6,16,1,0.027886606752872467,5.12e-08,0.030692458152770996,0.05857911610564347,17.070930162151434,19,16.0,
3,chain,16,7,16,1,0.027793124318122864,5.12e-08,0.03061847761273384,0.05841165313085671,17.119871573566837,20,16.0,
3,chain,16,8,16,2,0.027902591973543167,5.12e-08,0.03075559437274933,0.0586582375462925,34.095807914815374,21,16.0,
3,chain,16,9,16,1,0.028727203607559204,5.12e-08,0.030763082206249237,0.059490337013808445,16.80945259677866,23,16.0,
3,chain,16,10,16,1,0.02872714400291443,5.12e-08,0.03064551204442978,0.05937270724734421,16.842755642488086,24,16.0,
3,chain,16,11,16,1,0.02816106006503105,5.12e-08,0.03083949163556099,0.059000602900592045,16.94897934661555,25,16.0,
3,chain,16,12,16,1,0.02838660031557083,5.12e-08,0.030657075345516205,0.05904372686108704,16.936600264964866,26,16.0,
3,chain,16,13,16,2,0.02782268449664116,5.12e-08,0.030788909643888474,0.058611645340529636,34.122911724796964,27,16.0,
3,chain,16,14,16,1,0.02827335149049759,5.12e-08,0.030835241079330444,0.05910864376982804,16.91799940282929,29,16.0,
3,chain,16,15,16,1,0.027794603258371353,5.12e-08,0.030777595937252045,0.0585722503956234,17.07293117893796,30,16.0,
3,chain,16,16,16,1,0.028080064803361893,5.12e-08,0.030703116208314896,0.05878323221167679,17.01165387434001,31,16.0,
3,chain,16,17,16,2,0.028194766491651535,5.12e-08,0.030773688107728958,0.0589685057993805,33.91640966458084,32,16.0,
3,bfs,16,1,16,1,0.02877477928996086,5.12e-08,0.029697511345148087,0.05847234183510895,17.10210278254262,10,16.0,64.0
3,bfs,16,2,16,3,0.028917860239744186,5.12e-08,0.02989260107278824,0.05881051251253243,51.011288149558375,11,16.0,64.0
3,bfs,16,3,16,3,0.02873758226633072,5.12e-08,0.0299251489341259,0.05866278240045662,51.13974955229278,14,16.0,64.0
3,bfs,16,4,16,3,0.02865384891629219,5.12e-08,0.030824899673461914,0.05947879978975411,50.4381394817046,17,16.0,64.0
3,bfs,16,5,16,1,0.028998475521802902,5.12e-08,0.030787959694862366,0.05978648641666527,16.726187804895883,20,16.0,64.0
3,bfs,16,6,16,3,0.028881032019853592,5.12e-08,0.030909530818462372,0.05979061403831597,50.17509935719163,21,16.0,64.0
3,bfs,16,7,16,1,0.029458601027727127,5.12e-08,0.030817024409770966,0.060275676637498096,16.590440054519274,24,16.0,64.0
3,bfs,16,8,16,2,0.028734348714351654,5.12e-08,0.031047768890857697,0.059782168805209354,33.45479162050277,25,16.0,64.0
3,bfs,16,9,16,3,0.029008131474256516,5.12e-08,0.030999790877103806,0.060007973551360325,49.99335625677019,27,16.0,64.0
3,bfs,16,10,16,3,0.02909812703728676,5.12e-08,0.031040944159030914,0.060139122396317676,49.884332867878534,30,16.0,64.0
3,bfs,16,11,16,1,0.02938169240951538,5.12e-08,0.031214896589517593,0.06059664019903298,16.502565104524695,33,16.0,64.0
3,greedy,16,1,16,1,0.0287325419485569,5.12e-08,0.02960824966430664,0.058340842812863544,17.14065055946553,10,16.0,64.0
3,greedy,16,2,16,3,0.028923340141773224,5.12e-08,0.030545417219400406,0.05946880856117363,50.44661348669862,11,16.0,64.0
3,greedy,16,3,16,3,0.028626970946788788,5.12e-08,0.029910597950220108,0.0585376200970089,51.24909408733019,14,16.0,64.0
3,greedy,16,4,16,3,0.02954549714922905,5.12e-08,0.03089272975921631,0.06043827810844536,49.63741678108454,17,16.0,64.0
3,greedy,16,5,16,1,0.029041174799203873,5.12e-08,0.0307682603597641,0.059809486358967975,16.719755692234894,20,16.0,64.0
3,greedy,16,6,16,3,0.0294676274061203,5.12e-08,0.031123768538236618,0.06059144714435692,49.511938423464436,21,16.0,64.0
3,greedy,16,7,16,1,0.0299055352807045,5.12e-08,0.030836932361125946,0.06074251884183045,16.462932704584325,24,16.0,64.0
3,greedy,16,8,16,2,0.02919744700193405,5.12e-08,0.030842967331409454,0.06004046553334351,33.31086763291832,25,16.0,64.0
3,greedy,16,9,16,3,0.02930539846420288,5.12e-08,0.031032096594572067,0.06033754625877495,49.72028506319491,27,16.0,64.0
3,greedy,16,10,16,4,0.02902081608772278,5.12e-08,0.0311177596449852,0.06013862693270798,66.51299179936039,30,16.0,64.0
